Index,Output,Orbital Period,Transition Duration,Transition Depth,Planet Rad,Planet Eqbm Temp,Stellar Effective Temp,Stellar log g,Stellar Rad,ra,dec,,,,,
13549,1,2.48450535,1.919,8790,2.6,809,6089,4.28359,1.27553,342.3858995,-10.6754686,,,,,
13550,1,2.484193,1.9728,10700,14.235,1710,6100,4.29,1.26,342.3858995,-10.6754686,,,,,
13551,1,2.4841981,2.0136,9384,15.54,809,5293,4.4905,1.322,342.3858995,-10.6754686,,,,,
13552,1,2.4841939,1.98,9200,11.8,809,5994,4.4905,1.13,342.3858995,-10.6754686,,,,,
13553,1,2.4841975,1.511,10361,13.3413,1232,6089,4.28,1.28,342.3858995,-10.6754686,,,,,
13554,1,2.484193,2.7888,1357,14.23543,809,6100,4.4905,1.26,342.3858995,-10.6754686,,,,,
13555,1,2.48419726,2.7888,1357,2.6,809,5293,4.4905,0.864093,342.3858995,-10.6754686,,,,,
13556,1,2.4841976,2.7888,1357,2.6,809,6100,4.29,1.26,342.3858995,-10.6754686,,,,,
13557,1,2.6556765,2.7888,1357,2.6,809,5634.18,4.4905,0.864093,175.9080328,6.5637842,,,,,
13558,1,2.6556852,2.6,14900,10.6,809,5192,4.4905,0.8,175.9080328,6.5637842,,,,,
13559,1,2.655675251,2.6111014,20259.2263,2.6,1282.98,5817.3,4.4905,0.864093,175.9080328,6.5637842,,,,,
13560,1,2.6556817,2.486304,1357,11.1,809,5426,4.5,0.88,175.9080328,6.5637842,,,,,
13561,1,2.65662719,3.025,14590,2.6,809,5634.18,4.4905,0.864093,175.9080328,6.5637842,,,,,
13562,1,2.655674403,2.7888,1357,2.6,809,5685,4.48,0.864093,175.9080328,6.5637842,,,,,
13563,1,2.6556777,2.59584,18700,13.89916,1452,6112,4.4905,0.935,175.9080328,6.5637842,,,,,
13564,1,2.655676,2.6172,14877,11.1,809,5293,4.4905,0.884,175.9080328,6.5637842,,,,,
13565,1,6.00127,1.33,1357,2.043,790,4716,4.62,0.689,206.8461979,-6.1393369,,,,,
13566,1,6.00118,1.321,1357,2.03,805,4716,4.62,0.69,206.8461979,-6.1393369,,,,,
13567,1,6.00127,2.7888,1357,2.043,789,4716,4.4905,0.689,206.8461979,-6.1393369,,,,,
13568,1,6.73572,1.6479258,744.3595,1.7575203,481.29,4759,4.70975,0.641805,206.8461979,-6.1393369,,,,,
13569,1,9.139804,3.0912936,358.4157801,3.0629855,1006.993283,5958.2,4.34,1.58,337.510274,-75.646561,,,,,
13570,1,15.5077855,4.565,513,2.43432,853,6122,4.30881,1.17,302.114174,-54.317501,,,,,
13571,1,17.4713078,4.4284819,1199.754148,3.5766828,689.3568807,5783.54,4.49925,0.974669,293.286615,-54.532728,,,,,
13572,1,4.1150576,1.08,487,2.30057,826,5394,4.50942,0.89,38.120968,-78.023683,,,,,
13573,1,6.4438657,1.9309449,1121.951228,2.460344,712.2812841,4803,4.52079,0.737189,296.003935,-47.56203,,,,,
13574,1,12.2265595,2.1904379,1206.369329,2.6014766,575.3502049,4803,4.52079,0.737189,296.003935,-47.56203,,,,,
13575,1,3.9228016,1.8736007,31510.90049,13.3368705,788.0973496,4444,4.438,0.6983,287.484402,-49.664942,,,,,
13576,1,0.6047392,1.0403847,1027.683348,1.8625587,1222.59731,4046,4.60963,0.580337,309.971209,-65.449699,,,,,
13577,1,0.5182425,0.8565249,831.8920424,1.3485121,1019.329598,3325,4.88693,0.390989,306.928646,-56.462287,,,,,
13578,1,9.188506,2.492,460,2.16591,786,5876,4.48,0.98,189.775859,-74.57402,,,,,
13579,1,13.9028391,2.1264429,647.2701039,2.6136848,756.6987586,5876,4.48,0.983215,189.775859,-74.57402,,,,,
13580,1,10.1826983,2.8275109,667.4752458,3.0538057,957.1991659,6153,4.34814,1.14582,192.589285,-88.121111,,,,,
13581,1,6.441006,1.812,914,2.56374,853,4867,4.438,0.8,328.718171,-77.338802,,,,,
13582,1,4.0782392,4.8475616,6046.695969,13.898174,1617.82673,6501,4.08,1.74836,155.607863,-82.218869,,,,,
13583,1,8.34998,1.836,16680,11.1424,588,4236,4.52,0.74,286.376004,-41.43764,,,,,
13584,1,4.0686405,1.8373729,2650.095001,3.7548333,772.378302,4236,4.52,0.741921,286.376004,-41.43764,,,,,
13585,1,8.0277326,4.284,5705,9.06883,1106,5962.7,4.38,1.15,193.39637,85.129495,,,,,
13586,1,12.5187279,5.38,2320,5.58857,1393,5729,4.47,0.98,192.184898,64.855276,,,,,
13587,1,6.2586065,3.201,813,2.51593,1087,5729,4.47,0.98,192.184898,64.855276,,,,,
13588,1,26.3208756,4.414,800,2.71349,631,5729,4.47,0.98,192.184898,64.855276,,,,,
13589,1,18.795547,4.3425576,470.6731965,2.1597669,672.9826313,5729,4.47,0.977727,192.184898,64.855276,,,,,
13590,1,7.0643978,2.424,8268,9.39131,890,5429.6,4.44,0.96,197.683097,70.768012,,,,,
13591,1,8.9534775,2.696,1136,2.35888,723,5029.5,4.61,0.76,209.217175,68.618211,,,,,
13592,1,6.0344667,1.89,1800,4.44029,788,5586,4.36763,1.05,349.559266,-56.903986,,,,,
13593,1,9.6867516,2.512,1669,3.00336,707,4738.1,4.59,0.73,214.555774,82.193764,,,,,
13594,1,2.1031647,5.059,7142,16.7087,3037,6122,3.93,1.93,297.215817,64.354351,,,,,
13595,1,5.7484439,1.76,1041,2.35215,820,4534,4.61,0.69,272.20452,60.678785,,,,,
13596,1,2.3106428,1.294,6911,8.76741,1052,5339.9,4.41,0.99,167.821481,69.964775,,,,,
13597,1,3.6714717,2.149,4340,10.678,1182,5618,4.06,1.54,166.880658,61.352572,,,,,
13598,1,11.535076,8.555958,2389.90616,12.215808,1183.014,5479.3,3.77,2.48771,4.447163,-66.358928,,,,,
13599,1,2.4919771,1.4338141,2093.95942,2.2187585,639.9817426,3948,4.68962,0.482388,42.2477,-14.537283,,,,,
13600,1,25.5195307,6.6877451,558.3758637,2.9641461,662.8890748,5742.22,4.29,1.17321,168.226736,-34.406937,,,,,
13601,1,5.0780325,1.2100353,5923.128307,2.6347763,431.253644,3318,4.9581,0.334125,332.948236,-58.946085,,,,,
13602,1,91.6827832,9.7504857,713.2183569,3.239855,399.0780255,5802,4.44521,1.01814,107.921025,-65.508857,,,,,
13603,1,4.1782656,1.675904,2537.67816,2.1023854,492.7241583,3442,4.893,0.404403,37.197836,-80.899105,,,,,
13604,1,17.9453645,3.0740072,5480.684864,3.3839124,303.1226876,3442,4.893,0.404403,37.197836,-80.899105,,,,,
13605,1,27.3613778,4.0586418,20690.66843,6.4522449,243.7718547,3050,4.438,0.44128,186.767363,-72.45185,,,,,
13606,1,29.0497517,7.117,318,2.84674,1115,8208,4.25979,1.8,107.843685,-68.83334,,,,,
13607,1,3.3088922,6.114,4736,24.9862,3184,6188,4.27166,2.62,319.699588,-26.616374,,,,,
13608,1,25.0571312,7.5424225,533.486013,3.2396838,688.6094029,5696,4.26563,1.15281,118.129594,-83.825063,,,,,
13609,1,24.2454967,3.3725583,6260.67036,3.878568,122.2177444,3535,4.84874,0.465271,156.74726,-52.467872,,,,,
13610,1,14.1758947,3.7543827,907.1324529,2.6231641,690.9961983,5723.87,4.438,0.864173,186.574063,-51.363052,,,,,
13611,1,19.5901578,4.002861,1182.667864,3.0026428,620.3638839,5723.87,4.438,0.864173,186.574063,-51.363052,,,,,
13612,1,6.2036219,3.01098,548.9044399,2.056748,910.1452592,5723.87,4.438,0.864173,186.574063,-51.363052,,,,,
13613,1,3.79589,2.4602856,317.5272928,1.553135,1072.065399,5723.87,4.438,0.864173,186.574063,-51.363052,,,,,
13614,1,3.4447015,1.912,796,2.00495,1086,3912,4.62642,0.63,152.218255,69.27662,,,,,
13615,1,3.2947689,1.7483103,1324.040277,2.5248559,700.5995436,3853,4.63168,0.62326,201.382339,68.836068,,,,,
13616,1,0.7645807,1.07057,394.9832006,1.2407226,1140.084569,3853,4.63168,0.62326,201.382339,68.836068,,,,,
13617,1,12.6396982,3.3830702,3292.681286,4.6025162,640.0266601,5217,4.59186,0.789425,158.011286,84.030377,,,,,
13618,1,6.4002807,2.1559875,1026.601873,2.2730301,699.0536347,4599,4.58487,0.720551,256.279559,69.519093,,,,,
13619,1,18.6548829,5.4431451,1495.444947,4.3869878,585.8091542,5141,4.49143,0.876154,251.11587,70.429992,,,,,
13620,1,4.3074513,2.3379196,1094.84195,3.2819879,954.8757629,5141,4.49143,0.876154,251.11587,70.429992,,,,,
13621,1,5.9041278,2.7678313,773.9266468,2.4489454,859.6105665,5141,4.49143,0.876154,251.11587,70.429992,,,,,
13622,1,37.9251983,3.5345219,1370.788854,3.241643,462.4282696,5141,4.49143,0.876154,251.11587,70.429992,,,,,
13623,1,15.9234883,4.021,493,2.18203,735,5711.85,4.38315,1.08,227.867864,71.841296,,,,,
13624,1,4.3601536,2.3408909,5592.290918,6.9564258,961.6063113,5227,4.50479,0.874131,259.023592,63.105607,,,,,
13625,1,13.0791581,2.97,1143,3.25485,735,5453,4.41707,1,200.561576,66.308533,,,,,
13626,1,4.6517186,2.709,978,2.66889,1343,5154,4.47072,0.85,23.593425,-66.676349,,,,,
13627,1,9.1549418,2.457,1101,2.62011,710,5154,4.47072,0.85,23.593425,-66.676349,,,,,
13628,1,19.9815709,2.724,909,2.54717,562,5154,4.47072,0.85,23.593425,-66.676349,,,,,
13629,1,10.288886,1.391,854,2.63881,483,5126,4.49772,0.87,296.24462,74.062858,,,,,
13630,1,3.4779776,2.5103489,27021.69324,12.5541925,897.2038496,4699,4.54638,0.765001,282.100166,79.256476,,,,,
13631,1,3.1274634,1.9812695,1331.83693,2.5802896,813.0378617,4225,4.5756,0.693431,157.144071,65.854199,,,,,
13632,1,7.4931613,1.9339295,1650.64705,2.7733674,607.6028794,4225,4.5756,0.693431,157.144071,65.854199,,,,,
13633,1,49.825166,3.8714976,2059.406904,3.8319135,323.1161011,4225,4.5756,0.693431,157.144071,65.854199,,,,,
13634,1,10.8948421,2.0719394,3168.385358,2.4691414,390.8242112,3618,4.79432,0.435666,197.996583,65.833697,,,,,
13635,1,18.8016111,1.9093524,1686.788103,1.9112282,325.8292621,3618,4.79432,0.435666,197.996583,65.833697,,,,,
13636,1,8.157721,3.788,10273,9.31888,860,5091.2,4.47,0.9,198.388583,62.30538,,,,,
13637,1,4.2529641,2.5733867,758.584999,2.3483383,994.5309519,5591,4.38111,0.848906,249.69664,64.559181,,,,,
13638,1,3.7955178,2.0198135,52278.9941,10.3261619,525.9431131,3424,4.438,0.445372,15.551889,-61.756133,,,,,
13639,1,3.3159772,1.494,2770,4.5947,923,4972.7,4.54,0.81,199.196204,49.861059,,,,,
13640,1,4.6313014,1.435,4860,9.34848,1078,5736,4.39,1.07,214.120856,58.390253,,,,,
13641,1,14.4751062,1.6182484,9618.579853,8.6976173,407.866275,3841,4.69364,0.55035,320.478444,35.648625,,,,,
13642,1,9.6141636,3.4271882,933.6532689,3.2264735,749.8978043,5477,4.5707,0.840608,185.062873,56.201409,,,,,
13643,1,4.9404714,1.954,455,2.3216,1178,6086,4.26269,1.13,79.520938,-80.964384,,,,,
13644,1,2.6998294,2.208,2798,4.94551,1639,6180,4.57956,0.92,313.167029,65.608783,,,,,
13645,1,0.980972,0.5405036,6178.392421,5.9162923,1320.951709,4486,4.49914,0.764401,0.185606,-54.830823,,,,,
13646,1,3.9152737,2.562,3350,9.43435,1170,5714,4.05,1.58,223.092641,70.476557,,,,,
13647,1,3.1968838,3.7533697,7958.980656,14.9685779,1671.124929,6470,4.15,1.59715,256.672203,67.871503,,,,,
13648,1,3.9443668,4.8652146,6732.488454,14.5727196,1461.620826,5494,3.93,1.75475,256.770639,70.238481,,,,,
13649,1,4.5371361,4.042155,4199.755875,9.8153513,1326.626483,5731,4.1,1.48668,241.322901,70.19004,,,,,
13650,1,14.3392144,4.6064739,392.6346872,2.2963233,841.9410276,6295.7,4.438,1.1374201,12.546778,-83.743767,,,,,
13651,1,6.0964074,2.3632965,1142.489175,2.5856853,737.3642914,4820.4,4.6,0.731699,275.862543,71.581748,,,,,
13652,1,2.1096805,2.1344043,1309.729713,3.6396725,1284.923458,5673,4.55383,0.940806,338.399662,-43.436872,,,,,
13653,1,4.7201912,4.416,6710,15.2105,1609,6696,4.08,1.8,325.014536,48.406767,,,,,
13654,1,95.174,11.6316864,2600.061605,7.8498891,254.6525048,5723.2,3.6,1.51811,92.133096,-59.540985,,,,,
13655,1,8.8803281,2.71,1238,3.20594,777,5555.7,4.49,0.92,302.025625,66.850301,,,,,
13656,1,28.580474,4.5139977,1081.396943,3.1455035,545.0001759,5555.7,4.49,0.920435,302.025625,66.850301,,,,,
13657,1,38.3511223,5.9120193,1029.091726,3.2843583,494.1094771,5555.7,4.49,0.920435,302.025625,66.850301,,,,,
13658,1,1.4015183,1.1583061,593.7540922,1.4616853,891.6389885,3794,4.67812,0.597007,350.028592,-60.065729,,,,,
13659,1,5.5025577,3.1711008,844.7022676,2.7049797,811.847988,4965,4.56,0.784109,256.622675,68.843303,,,,,
13660,1,1.7622537,0.8779711,733.5550822,2.5235818,1186.606643,4965,4.56,0.784109,256.622675,68.843303,,,,,
13661,1,0.8474218,0.8758764,424.3932848,1.7536544,1678.554981,5300,4.56,0.846387,280.326681,70.290054,,,,,
13662,1,4.8420438,2.4105648,318.6638392,1.6177405,938.9141348,5300,4.56,0.846387,280.326681,70.290054,,,,,
13663,1,4.1269046,4.405,10831,17.0952,1715,6888,4.23416,1.59,7.328916,-76.304032,,,,,
13664,1,0.4628844,0.5588219,4489.911922,1.3543237,723.3961549,3043,5.09707,0.188624,340.496204,-69.172108,,,,,
13665,1,25.8386422,5.209,1806,4.31235,667,5769,4.43,1.03,334.504103,54.319045,,,,,
13666,1,11.0708575,2.1937617,1149.732803,2.3337648,554.9934842,4356,4.53491,0.700727,336.402414,-34.909713,,,,,
13667,1,10.5739824,4.04,5460,9.43898,1007,6519,4.36,1.27,82.127963,-48.409067,,,,,
13668,1,4.4247042,1.318,2447,8.3621,1293,6594,4.23,1.49,313.511047,72.580646,,,,,
13669,1,1.0082361,1.41,228,1.7202,1835,5795.29,4.438,1.13,338.983717,-59.864829,,,,,
13670,1,1.2168732,0.86,1240,3.43106,980,4634.6,4.51,0.78,334.882849,42.560314,,,,,
13671,1,1.4520486,1.339,393,1.404,1125,4184,4.57376,0.69,232.946047,47.055551,,,,,
13672,1,1.0697621,1.356,376,1.60037,1590,4946,4.53834,0.8,216.923489,41.952986,,,,,
13673,1,3.0726434,2.2602485,10471.49497,19.9197757,1793.79634,7164,4.25661,1.55831,335.825303,35.03492,,,,,
13674,1,6.9561134,3.3628003,15989.2311,12.090823,872.4987884,5387,4.46259,0.940037,322.941809,66.349005,,,,,
13675,1,13.001789,4.4847322,1339.583766,3.84805,786.6834253,5914,4.46,1.00826,354.240829,39.639279,,,,,
13676,1,7.4341456,2.424,701,1.97737,733,5064,4.57887,0.78,300.615453,53.377442,,,,,
13677,1,2.650232,2.03,6449,15.9327,1720,7400,4.11,1.94,316.203692,55.588022,,,,,
13678,1,18.840891,5.765,331,2.00342,868,6093,4.32207,1.22,256.138751,56.842549,,,,,
13679,1,5.1396666,0.8991981,769.5996824,2.259057,883.3765229,5374,5.96065,0.815924,280.923784,74.937833,,,,,
13680,1,9.4280902,1.377,799,2.49195,623,5374,5.96065,0.82,280.923784,74.937833,,,,,
13681,1,27.6438617,5.321,560,3.68027,801,5873,4.043,1.62,241.763937,67.87764,,,,,
13682,1,6.267832,2.789,321,1.99779,1052,5950,4.438,1.15,84.29928,-80.464604,,,,,
13683,1,0.4090681,0.6165726,1281.229467,1.1833779,967.4422529,3328,4.91612,0.308799,287.292101,74.174276,,,,,
13684,1,23.5407467,4.025,956,2.11441,564,5236,4.63898,0.75,297.398678,76.139178,,,,,
13685,1,0.4702719,1.3258819,209.49313,1.4344026,2147.7419,5466,4.48625,0.92499,305.474925,70.943705,,,,,
13686,1,8.0970819,3.127852,4723.072438,2.6354043,388.1291894,3391,4.84373,0.381586,316.324003,57.771095,,,,,
13687,1,2.0439268,1.008937,465.1929875,1.0924808,660.3898166,3407,4.7606,0.473603,286.854063,59.086625,,,,,
13688,1,16.5379864,2.796,608,2.51948,751,5781,4.43068,1.03,186.524282,61.258929,,,,,
13689,1,11.0619937,1.7587777,3249.116433,1.6184944,304.152939,3248,4.95407,0.275364,290.173974,73.195108,,,,,
13690,1,6.5886877,1.678,852,2.12746,646,4920,4.64,0.71,258.22327,57.197778,,,,,
13691,1,4.3135263,1.874,274,1.17405,963,4920,4.64,0.71,258.22327,57.197778,,,,,
13692,1,18.712253,6.475,6066,10.3984,1008,6125,4.29,1.27,306.741134,33.744388,,,,,
13693,1,2.1779407,2.098,110,1.28228,1462,5801.89,4.25132,1.26,261.349585,52.790472,,,,,
13694,1,5.9711357,1.5478671,1437.108603,1.8721145,525.9795517,3834,4.74552,0.490737,19.114644,49.233138,,,,,
13695,1,15.5324385,1.7640717,2937.495321,2.013576,308.4743596,3382,4.85532,0.369306,16.653872,19.224919,,,,,
13696,1,1.880531,1.1911684,1214.006659,1.4548629,623.5511988,3382,4.85532,0.369306,16.653872,19.224919,,,,,
13697,1,2.5272822,1.265861,1847.487224,2.2007181,661.896336,3624,4.74607,0.49012,10.089143,61.213387,,,,,
13698,1,20.7724316,5.508,1415,3.91576,1060,5625.56,4.46798,0.97,30.905006,21.281327,,,,,
13699,1,52.5637056,6.5,1193,3.28372,542,5625.56,4.46798,0.97,30.905006,21.281327,,,,,
13700,1,6.3634106,2.692302,2368.695203,4.4784698,826.0146095,5103,4.50257,0.859483,14.114261,48.637517,,,,,
13701,1,5.2544884,2.898,567,2.1916,1144,5958,4.48217,0.99,15.598144,37.185439,,,,,
13702,1,10.1802014,4.613,11500,12.3422,1119,5623,4.4,1.04,126.433743,-13.559548,,,,,
13703,1,4.86709,3.103,4210,7.42915,1272,5814.3,4.34,1.15,338.320803,-38.159828,,,,,
13704,1,5.147905,5.405,3710,18.0411,1760,6064,3.57,2.9,17.47474,25.681649,,,,,
13705,1,5.0267996,2.754044,6358.00607,12.9814741,1378.396782,6434,4.21,1.4782799,18.995312,21.616906,,,,,
13706,1,5.8574075,5.8548029,6489.730235,13.8892762,1335.11434,5982.9,4.03,1.67987,112.965421,-73.606036,,,,,
13707,1,2.0560153,2.773,17453,17.2767,1839,6485,4.37,1.24,340.08462,69.503731,,,,,
13708,1,1.902606,2.3653693,8984.989727,19.576504,2917.526091,9918,4.32,1.82241,352.267521,67.034806,,,,,
13709,1,2.0845434,2.017038,12504.82502,13.4432705,1463.951309,5638,4.35,1.10646,73.70144,-76.680606,,,,,
13710,1,5.33155,6.191,4220,14.6101,1593,5917,3.78,2.22,38.361569,41.013432,,,,,
13711,1,8.7094632,3.027,4510,20.9625,1185,5597,4.03,1.59,54.48089,33.079897,,,,,
13712,1,16.2016817,2.792,885,2.38101,641,5071,4.58,0.78,325.201645,84.333761,,,,,
13713,1,4.2311173,4.3531635,7261.275936,14.6260711,1584.351853,6671,4.14,1.6640199,79.768253,-71.895527,,,,,
13714,1,12.0557353,1.959,807,2.39173,584,5504,4.58,0.83,352.016676,75.552607,,,,,
13715,1,0.98933,1.0357615,1519.669587,1.8303854,848.0098579,3455,4.76798,0.465258,56.39061,37.11228,,,,,
13716,1,1.9495403,0.8060618,2089.244412,1.3929217,560.7827791,3414,4.97292,0.260187,44.338874,76.551405,,,,,
13717,1,5.8775548,2.9027641,412.2881337,2.1822904,1031.138319,5977,4.47,1.00568,277.925194,82.305949,,,,,
13718,1,2.6800536,1.758,456,2.3437,1198,5550,4.37,1.07,45.956474,83.587427,,,,,
13719,1,40.7501028,4.873,6026,10.1271,544,6453,5.20004,1.31,259.017252,72.161181,,,,,
13720,1,10.9836724,2.636,315,2.35616,1043,6453,5.20004,1.31,259.017252,72.161181,,,,,
13721,1,4.8026561,1.1658648,4358.115768,1.4202459,370.455897,3231,5.04064,0.213459,292.313979,65.973802,,,,,
13722,1,3.057524,1.3790503,1117.963818,2.4878486,848.2229732,4402,4.59,0.695095,65.97965,27.82237,,,,,
13723,1,0.6691449,0.9921631,1254.371193,1.9200407,964.704855,3457,4.7705,0.462408,68.593953,43.03704,,,,,
13724,1,2.2554459,1.6678604,5283.71039,11.0535293,1579.782885,5817,4.23,1.29661,16.778688,-75.198945,,,,,
13725,1,1.4079369,0.3063531,484643.7441,10.544,1626.226457,5780,4.438,1.23434,284.415675,53.509024,,,,,
13726,1,16.7368995,4.561,989,2.88015,834,5759,4.44767,1,272.404118,86.860343,,,,,
13727,1,1.766692,1.4196682,830.5082973,1.5574734,700.8548645,3474,4.77152,0.46126,90.308345,34.77309,,,,,
13728,1,3.7701296,2.8512056,4361.180108,5.4800266,953.4195932,5058,4.53907,0.81833,97.74871,66.360596,,,,,
13729,1,3.1342946,1.2158796,1183.606071,1.7992966,618.3628631,3575,4.72334,0.516105,21.921735,72.296615,,,,,
13730,1,2.5005291,0.8809865,12579.35048,3.1713853,491.6465759,3181,4.94798,0.280475,65.280648,48.819831,,,,,
13731,1,24.2833782,5.132,2844,5.21152,654,5675,4.46,0.98,94.283837,76.21102,,,,,
13732,1,8.082354,3.284,559,2.72432,959,5878.6,4.28,1.24,105.083329,56.824194,,,,,
13733,1,9.47686,4.392,2980,9.80856,993,5801.8,4.32,1.79,316.631879,-26.692865,,,,,
13734,1,13.7270395,4.007,901,2.95921,802,5777,4.38035,1.09,116.797198,68.476685,,,,,
13735,1,7.107934,3.440833,501.6058242,2.2881711,885.9071544,5694.11,4.53108,0.902932,117.47937,27.363134,,,,,
13736,1,20.5438153,4.0537919,799.3817133,2.5734283,621.931143,5694.11,4.53108,0.902932,117.47937,27.363134,,,,,
13737,1,3.4913952,1.763,5400,4.9395,718,3907,4.62346,0.63,120.611679,64.797153,,,,,
13738,1,7.0731057,3.819,439,2.69175,1099,5656,4.1408,1.41,43.434461,69.101345,,,,,
13739,1,8.3033493,1.705,571,1.95844,685,4814,4.54519,0.78,240.172481,83.258659,,,,,
13740,1,17.6671687,2.525,854,1.87042,462,4813,4.38,0.69,55.459031,-62.767267,,,,,
13741,1,29.7975205,2.782,671,1.60982,374,4813,4.38,0.69,55.459031,-62.767267,,,,,
13742,1,12.1623316,2.614,317,1.15643,638,4813,4.38,0.69,55.459031,-62.767267,,,,,
13743,1,3.9766833,1.859,142,0.757588,855,4813,4.38,0.69,55.459031,-62.767267,,,,,
13744,1,7.9076222,2.611,217,0.969819,720,4813,4.38,0.69,55.459031,-62.767267,,,,,
13745,1,21.2690422,5.893,350,1.87711,770,5707,4.31886,1.16,257.328868,71.876672,,,,,
13746,1,4.2660553,0.69,1700,3.30511,506,3281,4.90415,0.32,257.747332,71.872204,,,,,
13747,1,22.3417286,2.582,472,2.54102,598,6179,4.3969,1.14,294.291071,60.881302,,,,,
13748,1,4.4891367,1.8833377,1271.186702,1.9980298,625.4009463,3959,4.68416,0.561356,282.737228,64.419466,,,,,
13749,1,9.0447039,1.7653148,1611.001019,2.2493746,495.1628187,3959,4.68416,0.561356,282.737228,64.419466,,,,,
13750,1,3.6906759,1.107,1657,1.36751,479,3469,4.9401,0.31,124.53286,-68.314466,,,,,
13751,1,7.4507305,0.475,1542,3.04528,329,3469,4.9401,0.31,124.53286,-68.314466,,,,,
13752,1,2.2531062,0.9939837,682.3972723,0.826635,567.3025213,3469,4.9401,0.31416,124.53286,-68.314466,,,,,
13753,1,37.4685042,7.685,429,2.56325,1037,6114,4.293,1.27,243.488853,63.53353,,,,,
13754,1,5.3846239,3.2617296,630.6901313,2.6170633,1001.756446,5700,4.48088,0.959022,252.469835,61.173577,,,,,
13755,1,20.7051499,3.348,1822,3.39245,531,5169,4.57,0.81,354.741581,75.685232,,,,,
13756,1,18.8500438,3.407,2610,3.09094,435,3960,4.62853,0.63,326.851662,62.753816,,,,,
13757,1,7.3377236,4.243,795,3.2807,1566,5994,4.4,1.1,152.102783,55.53996,,,,,
13758,1,2.8531016,1.142,1395,2.02068,610,3703,4.76229,0.52,20.438428,-46.714723,,,,,
13759,1,8.0542207,3.0287161,706.8165307,2.8337706,877.6725493,5583.1,4.44,0.995254,156.837704,34.39095,,,,,
13760,1,16.7100422,5.4004652,615.2873631,2.7396616,747.4400609,5853.7,4.38636,1.09271,148.161931,35.111008,,,,,
13761,1,10.2405483,3.538,9950,8.69623,760,5251,4.54337,0.84,150.115101,39.457751,,,,,
13762,1,2.8009915,1.4985399,204.8553325,1.4033915,1240.885393,5723.87,4.49543,0.945408,164.777291,40.983718,,,,,
13763,1,14.6503935,2.08,330,1.81908,580,5859.45,4.4776,0.98,151.807032,46.114881,,,,,
13764,1,6.5273884,3.1190657,415.430891,2.8972637,1149.830319,6023,4.23995,1.32944,136.777644,46.672425,,,,,
13765,1,6.5578513,2.08,1596,2.54474,622,4111,4.55528,0.66,7.302011,-30.454116,,,,,
13766,1,20.708504,2.236524,1657.067907,3.751004,535.9397866,4111,4.55528,0.701202,7.302011,-30.454116,,,,,
13767,1,9.9616347,2.4648052,1084.432706,2.2807327,551.2319188,4111,4.55528,0.660806,7.302011,-30.454116,,,,,
13768,1,4.9877056,2.2769107,1192.33982,2.4703077,697.8376698,4336,4.62012,0.668693,213.078772,74.411791,,,,,
13769,1,1.8290294,1.6679098,704.8493933,2.1268375,974.9472494,4336,4.62012,0.668693,213.078772,74.411791,,,,,
13770,1,3.2087149,1.639,1960,12.3921,1287,5971.4,3.77,2.26,142.743406,26.539995,,,,,
13771,1,4.1374379,1.8454937,1125.535465,2.6757659,918.6796864,5058,4.51761,0.802633,44.262014,-56.191869,,,,,
13772,1,55.087,5.709,2509,4.36639,562,5175,4.51,0.87,164.856336,-56.623556,,,,,
13773,1,8.7655468,4.0264463,572.6986983,3.3302665,992.0587214,5707,4.21803,1.29921,203.397486,49.060843,,,,,
13774,1,3.6451549,2.055,780,2.99324,1143,5922,4.43,1.05,162.776697,25.641065,,,,,
13775,1,1.0376109,1.588,210,1.53671,1926,5922,4.43,1.05,162.776697,25.641065,,,,,
13776,1,8.0214735,3.2087652,882.3089291,2.3381058,737.0887807,5165.2,4.59,0.784618,211.093937,46.519283,,,,,
13777,1,0.4378083,1.1404291,290.8856184,1.374002,1943.165731,5165.2,4.59,0.784618,211.093937,46.519283,,,,,
13778,1,7.093853,2.5107626,284.2381135,1.6277147,911.9619079,5690,4.48062,0.956941,167.232915,34.303015,,,,,
13779,1,10.6439385,2.713,1240,1.98891,504,3815,4.69775,0.55,175.575599,23.027033,,,,,
13780,1,15.1512051,2.3438166,4955.304292,2.8411799,308.7009384,3272,4.82521,0.401575,166.118147,30.458576,,,,,
13781,1,0.54937,0.883,370,1.53904,1706,4612.99,4.56172,0.74,201.282626,38.922367,,,,,
13782,1,4.5320502,2.3754425,7874.585279,7.0590799,850.9218562,4983,4.61445,0.805573,352.172541,-34.49141,,,,,
13783,1,3.7130701,1.654,19610,11.7215,762,4719,4.49738,0.81,188.922358,27.214377,,,,,
13784,1,4.860673,2.632,6140,11.4272,1151,5778.2,4.16,1.4,187.686721,27.452002,,,,,
13785,1,38.8135498,5.944,9593,8.20695,486,4760,4.49,0.82,196.21972,63.753261,,,,,
13786,1,22.8085719,3.847,977,2.45459,544,5182,4.55,0.82,197.731229,61.744849,,,,,
13787,1,4.1419805,2.3809654,10130.94118,12.9812632,1182.988488,5418.3,4.31,1.15614,292.458821,62.529189,,,,,
13788,1,1.467119,1.0069313,1550.632368,1.3241394,639.3631768,3297,4.89,0.331472,191.981531,9.749418,,,,,
13789,1,9.0941239,4.389,2570,8.09838,1020,5759.8,4.07,1.56,241.562248,69.621802,,,,,
13790,1,20.3807824,6.6590149,2371.522151,8.2227994,897.7592727,6351,4.12,1.61988,245.907924,54.690077,,,,,
